Run 1,Run 1,Run 1,Run 1,Run 1
Time (s),Acceleration - x (m/s²),Acceleration - y (m/s²),Acceleration - z (m/s²),Acceleration - resultant (m/s²)
3.080,-9.7,0.2,-1.4,9.7
3.090,-9.7,0.2,-1.4,9.7
3.100,-9.7,0.2,-1.4,9.7
3.110,-9.5,0.0,-1.0,9.6
3.120,-9.5,0.0,-1.0,9.6
3.130,-9.5,0.0,-1.0,9.6
3.140,-9.5,0.0,-1.0,9.6
3.150,-9.5,0.0,-1.0,9.6
3.160,-9.2,0.0,-0.4,9.2
3.170,-9.2,0.0,-0.4,9.2
3.180,-9.2,0.0,-0.4,9.2
3.190,-9.2,0.0,-0.4,9.2
3.200,-9.2,0.0,-0.4,9.2
3.210,-9.4,0.4,-0.6,9.4
3.220,-9.4,0.4,-0.6,9.4
3.230,-9.4,0.4,-0.6,9.4
3.240,-9.4,0.4,-0.6,9.4
3.250,-10.7,-0.8,-2.3,11.0
3.260,-10.7,-0.8,-2.3,11.0
3.270,-10.7,-0.8,-2.3,11.0
3.280,-10.7,-0.8,-2.3,11.0
3.290,-10.7,-0.8,-2.3,11.0
3.300,-9.9,-1.5,-2.5,10.3
3.310,-9.9,-1.5,-2.5,10.3
3.320,-9.9,-1.5,-2.5,10.3
3.330,-9.9,-1.5,-2.5,10.3
3.340,-11.2,0.2,-1.4,11.3
3.350,-11.2,0.2,-1.4,11.3
3.360,-11.2,0.2,-1.4,11.3
3.370,-11.2,0.2,-1.4,11.3
3.380,-11.2,0.2,-1.4,11.3
3.390,-10.8,-0.9,-2.5,11.1
3.400,-10.8,-0.9,-2.5,11.1
3.410,-10.8,-0.9,-2.5,11.1
3.420,-10.8,-0.9,-2.5,11.1
3.430,-10.8,-0.9,-2.5,11.1
3.440,-8.7,-0.8,-2.9,9.2
3.450,-8.7,-0.8,-2.9,9.2
3.460,-8.7,-0.8,-2.9,9.2
3.470,-8.7,-0.8,-2.9,9.2
3.480,-9.3,-1.0,-2.4,9.7
3.490,-9.3,-1.0,-2.4,9.7
3.500,-9.3,-1.0,-2.4,9.7
3.510,-9.3,-1.0,-2.4,9.7
3.520,-9.3,-1.0,-2.4,9.7
3.530,-9.3,-1.2,-1.9,9.5
3.540,-9.3,-1.2,-1.9,9.5
3.550,-9.3,-1.2,-1.9,9.5
3.560,-9.3,-1.2,-1.9,9.5
3.570,-9.3,-1.4,-2.0,9.6
3.580,-9.3,-1.4,-2.0,9.6
3.590,-9.3,-1.4,-2.0,9.6
3.600,-9.9,-0.9,-1.7,10.1
3.610,-9.9,-0.9,-1.7,10.1
3.620,-9.9,-0.9,-1.7,10.1
3.630,-9.9,-0.9,-1.7,10.1
3.640,-9.8,-0.3,-1.7,9.9
3.650,-9.8,-0.3,-1.7,9.9
3.660,-9.8,-0.3,-1.7,9.9
3.670,-9.5,-0.4,-1.7,9.6
3.680,-9.5,-0.4,-1.7,9.6
3.690,-9.5,-0.4,-1.7,9.6
3.700,-9.5,-0.9,-1.8,9.7
3.710,-9.5,-0.9,-1.8,9.7
3.720,-9.5,-0.9,-1.8,9.7
3.730,-9.5,-0.9,-1.8,9.7
3.740,-9.5,-0.9,-1.8,9.7
3.750,-10.0,-0.4,-1.8,10.2
3.760,-10.0,-0.4,-1.8,10.2
3.770,-10.0,-0.4,-1.8,10.2
3.780,-10.0,-0.4,-1.8,10.2
3.790,-10.0,-0.5,-1.9,10.2
3.800,-10.0,-0.5,-1.9,10.2
3.810,-9.4,-1.2,-1.9,9.7
3.820,-9.4,-1.2,-1.9,9.7
3.830,-9.4,-1.2,-1.9,9.7
